epoch,episode_id,success,return,length,timestamp
40,20,0.0,-50.0,50,2025-06-06 12:45:45
50,1,0.0,-50.0,50,2025-06-06 13:16:38
50,2,1.0,-30.0,50,2025-06-06 13:16:38
50,3,0.0,-50.0,50,2025-06-06 13:16:38
50,4,0.0,-50.0,50,2025-06-06 13:16:38
50,5,0.0,-50.0,50,2025-06-06 13:16:38
50,6,0.0,-50.0,50,2025-06-06 13:16:38
50,7,1.0,-35.0,50,2025-06-06 13:16:38
50,8,0.0,-50.0,50,2025-06-06 13:16:38
50,9,1.0,-29.0,50,2025-06-06 13:16:38
50,10,0.0,-50.0,50,2025-06-06 13:16:38
50,11,1.0,-34.0,50,2025-06-06 13:16:38
50,12,0.0,-50.0,50,2025-06-06 13:16:38
50,13,0.0,-50.0,50,2025-06-06 13:16:38
50,14,0.0,-50.0,50,2025-06-06 13:16:38
50,15,0.0,-50.0,50,2025-06-06 13:16:38
50,16,0.0,-50.0,50,2025-06-06 13:16:38
50,17,0.0,-50.0,50,2025-06-06 13:16:38
50,18,0.0,-50.0,50,2025-06-06 13:16:38
50,19,0.0,-50.0,50,2025-06-06 13:16:38
50,20,0.0,-50.0,50,2025-06-06 13:16:38
60,1,0.0,-50.0,50,2025-06-06 13:47:14
60,2,0.0,-50.0,50,2025-06-06 13:47:14
60,3,0.0,-50.0,50,2025-06-06 13:47:14
60,4,0.0,-50.0,50,2025-06-06 13:47:14
60,5,0.0,-50.0,50,2025-06-06 13:47:14
60,6,0.0,-50.0,50,2025-06-06 13:47:14
60,7,0.0,-50.0,50,2025-06-06 13:47:14
60,8,0.0,-50.0,50,2025-06-06 13:47:14
60,9,0.0,-50.0,50,2025-06-06 13:47:14
60,10,0.0,-50.0,50,2025-06-06 13:47:14
60,11,0.0,-50.0,50,2025-06-06 13:47:14
60,12,0.0,-50.0,50,2025-06-06 13:47:14
60,13,0.0,-50.0,50,2025-06-06 13:47:14
60,14,0.0,-50.0,50,2025-06-06 13:47:14
60,15,1.0,-48.0,50,2025-06-06 13:47:14
60,16,0.0,-50.0,50,2025-06-06 13:47:14
60,17,0.0,-50.0,50,2025-06-06 13:47:14
60,18,0.0,-50.0,50,2025-06-06 13:47:14
60,19,0.0,-50.0,50,2025-06-06 13:47:14
60,20,1.0,-42.0,50,2025-06-06 13:47:14
70,1,0.0,-50.0,50,2025-06-06 14:18:44
70,2,0.0,-50.0,50,2025-06-06 14:18:44
70,3,0.0,-50.0,50,2025-06-06 14:18:44
70,4,0.0,-50.0,50,2025-06-06 14:18:44
70,5,0.0,-50.0,50,2025-06-06 14:18:44
