epoch,episode_id,success,return,length,timestamp
40,20,0.0,-50.0,50,2025-06-06 12:24:49
50,1,0.0,-50.0,50,2025-06-06 12:55:16
50,2,0.0,-50.0,50,2025-06-06 12:55:16
50,3,0.0,-50.0,50,2025-06-06 12:55:16
50,4,0.0,-50.0,50,2025-06-06 12:55:16
50,5,0.0,-50.0,50,2025-06-06 12:55:16
50,6,0.0,-50.0,50,2025-06-06 12:55:16
50,7,0.0,-50.0,50,2025-06-06 12:55:16
50,8,0.0,-50.0,50,2025-06-06 12:55:16
50,9,0.0,-50.0,50,2025-06-06 12:55:16
50,10,0.0,-50.0,50,2025-06-06 12:55:16
50,11,0.0,-50.0,50,2025-06-06 12:55:16
50,12,0.0,-50.0,50,2025-06-06 12:55:16
50,13,0.0,-50.0,50,2025-06-06 12:55:16
50,14,0.0,-50.0,50,2025-06-06 12:55:16
50,15,0.0,-50.0,50,2025-06-06 12:55:16
50,16,0.0,-50.0,50,2025-06-06 12:55:16
50,17,0.0,-50.0,50,2025-06-06 12:55:16
50,18,0.0,-50.0,50,2025-06-06 12:55:16
50,19,0.0,-50.0,50,2025-06-06 12:55:16
50,20,0.0,-50.0,50,2025-06-06 12:55:16
60,1,0.0,-50.0,50,2025-06-06 13:25:47
60,2,0.0,-50.0,50,2025-06-06 13:25:47
60,3,0.0,-50.0,50,2025-06-06 13:25:47
60,4,0.0,-50.0,50,2025-06-06 13:25:47
60,5,0.0,-50.0,50,2025-06-06 13:25:47
60,6,0.0,-50.0,50,2025-06-06 13:25:47
60,7,0.0,-50.0,50,2025-06-06 13:25:47
60,8,0.0,-50.0,50,2025-06-06 13:25:47
60,9,0.0,-50.0,50,2025-06-06 13:25:47
60,10,0.0,-50.0,50,2025-06-06 13:25:47
60,11,0.0,-50.0,50,2025-06-06 13:25:47
60,12,0.0,-50.0,50,2025-06-06 13:25:47
60,13,0.0,-50.0,50,2025-06-06 13:25:47
60,14,0.0,-50.0,50,2025-06-06 13:25:47
60,15,0.0,-50.0,50,2025-06-06 13:25:47
60,16,0.0,-50.0,50,2025-06-06 13:25:47
60,17,0.0,-50.0,50,2025-06-06 13:25:47
60,18,0.0,-50.0,50,2025-06-06 13:25:47
60,19,0.0,-50.0,50,2025-06-06 13:25:47
60,20,0.0,-50.0,50,2025-06-06 13:25:47
70,1,0.0,-50.0,50,2025-06-06 13:57:26
70,2,0.0,-50.0,50,2025-06-06 13:57:26
70,3,0.0,-50.0,50,2025-06-06 13:57:26
70,4,0.0,-50.0,50,2025-06-06 13:57:26
70,5,0.0,-50.0,50,2025-06-06 13:57:26
70,6,0.0,-50.0,50,2025-06-06 13:57:26
70,7,0.0,-50.0,50,2025-06-06 13:57:26
70,8,0.0,-50.0,50,2025-06-06 13:57:26
70,9,0.0,-50.0,50,2025-06-06 13:57:26
70,10,0.0,-50.0,50,2025-06-06 13:57:26
70,11,0.0,-50.0,50,2025-06-06 13:57:26
70,12,0.0,-50.0,50,2025-06-06 13:57:26
70,13,0.0,-50.0,50,2025-06-06 13:57:26
70,14,0.0,-50.0,50,2025-06-06 13:57:26
70,15,0.0,-50.0,50,2025-06-06 13:57:26
70,16,0.0,-50.0,50,2025-06-06 13:57:26
70,17,0.0,-50.0,50,2025-06-06 13:57:26
70,18,0.0,-50.0,50,2025-06-06 13:57:26
70,19,0.0,-50.0,50,2025-06-06 13:57:26
70,20,0.0,-50.0,50,2025-06-06 13:57:26
80,1,0.0,-50.0,50,2025-06-06 14:29:57
80,2,0.0,-50.0,50,2025-06-06 14:29:57
