epoch,episode_id,success,return,length,timestamp
100,1,0.0,-50.0,50,2025-06-06 18:50:43
100,2,0.0,-50.0,50,2025-06-06 18:50:43
100,3,0.0,-50.0,50,2025-06-06 18:50:43
100,4,0.0,-50.0,50,2025-06-06 18:50:43
100,5,0.0,-50.0,50,2025-06-06 18:50:43
100,6,0.0,-50.0,50,2025-06-06 18:50:43
100,7,0.0,-50.0,50,2025-06-06 18:50:43
100,8,0.0,-50.0,50,2025-06-06 18:50:43
100,9,0.0,-50.0,50,2025-06-06 18:50:43
100,10,0.0,-50.0,50,2025-06-06 18:50:43
100,11,0.0,-50.0,50,2025-06-06 18:50:43
100,12,0.0,-50.0,50,2025-06-06 18:50:43
100,13,0.0,-50.0,50,2025-06-06 18:50:43
100,14,0.0,-50.0,50,2025-06-06 18:50:43
100,15,0.0,-50.0,50,2025-06-06 18:50:43
100,16,0.0,-50.0,50,2025-06-06 18:50:43
100,17,0.0,-50.0,50,2025-06-06 18:50:43
100,18,0.0,-50.0,50,2025-06-06 18:50:43
100,19,0.0,-50.0,50,2025-06-06 18:50:43
100,20,1.0,-43.0,50,2025-06-06 18:50:43
110,1,1.0,-37.0,50,2025-06-06 18:55:29
110,2,0.0,-50.0,50,2025-06-06 18:55:29
110,3,0.0,-50.0,50,2025-06-06 18:55:29
110,4,0.0,-50.0,50,2025-06-06 18:55:29
110,5,0.0,-50.0,50,2025-06-06 18:55:29
110,6,0.0,-50.0,50,2025-06-06 18:55:29
110,7,0.0,-50.0,50,2025-06-06 18:55:29
110,8,0.0,-50.0,50,2025-06-06 18:55:29
110,9,0.0,-50.0,50,2025-06-06 18:55:29
110,10,0.0,-50.0,50,2025-06-06 18:55:29
110,11,0.0,-50.0,50,2025-06-06 18:55:29
110,12,0.0,-50.0,50,2025-06-06 18:55:29
110,13,0.0,-50.0,50,2025-06-06 18:55:29
110,14,0.0,-50.0,50,2025-06-06 18:55:29
110,15,0.0,-50.0,50,2025-06-06 18:55:29
110,16,0.0,-50.0,50,2025-06-06 18:55:29
110,17,0.0,-50.0,50,2025-06-06 18:55:29
110,18,0.0,-50.0,50,2025-06-06 18:55:29
110,19,0.0,-50.0,50,2025-06-06 18:55:29
110,20,0.0,-50.0,50,2025-06-06 18:55:29
120,1,0.0,-50.0,50,2025-06-06 18:59:36
120,2,1.0,-39.0,50,2025-06-06 18:59:36
120,3,0.0,-50.0,50,2025-06-06 18:59:36
120,4,0.0,-50.0,50,2025-06-06 18:59:36
120,5,0.0,-50.0,50,2025-06-06 18:59:36
120,6,0.0,-50.0,50,2025-06-06 18:59:36
120,7,0.0,-50.0,50,2025-06-06 18:59:36
120,8,0.0,-50.0,50,2025-06-06 18:59:36
120,9,0.0,-50.0,50,2025-06-06 18:59:36
120,10,0.0,-50.0,50,2025-06-06 18:59:36
120,11,0.0,-50.0,50,2025-06-06 18:59:36
120,12,1.0,-49.0,50,2025-06-06 18:59:36
120,13,0.0,-50.0,50,2025-06-06 18:59:36
120,14,0.0,-50.0,50,2025-06-06 18:59:36
120,15,0.0,-50.0,50,2025-06-06 18:59:36
120,16,0.0,-50.0,50,2025-06-06 18:59:36
120,17,0.0,-50.0,50,2025-06-06 18:59:36
120,18,0.0,-50.0,50,2025-06-06 18:59:36
120,19,0.0,-50.0,50,2025-06-06 18:59:36
120,20,0.0,-50.0,50,2025-06-06 18:59:36
130,1,0.0,-50.0,50,2025-06-06 19:04:14
130,2,1.0,-39.0,50,2025-06-06 19:04:14
130,3,0.0,-50.0,50,2025-06-06 19:04:14
130,4,0.0,-50.0,50,2025-06-06 19:04:14
130,5,0.0,-50.0,50,2025-06-06 19:04:14
130,6,0.0,-50.0,50,2025-06-06 19:04:14
130,7,0.0,-50.0,50,2025-06-06 19:04:14
130,8,0.0,-50.0,50,2025-06-06 19:04:14
130,9,0.0,-50.0,50,2025-06-06 19:04:14
130,10,0.0,-50.0,50,2025-06-06 19:04:14
130,11,0.0,-50.0,50,2025-06-06 19:04:14
130,12,0.0,-50.0,50,2025-06-06 19:04:14
130,13,0.0,-50.0,50,2025-06-06 19:04:14
130,14,0.0,-50.0,50,2025-06-06 19:04:14
130,15,0.0,-50.0,50,2025-06-06 19:04:14
130,16,0.0,-50.0,50,2025-06-06 19:04:14
130,17,0.0,-50.0,50,2025-06-06 19:04:14
130,18,0.0,-50.0,50,2025-06-06 19:04:14
130,19,0.0,-50.0,50,2025-06-06 19:04:14
130,20,0.0,-50.0,50,2025-06-06 19:04:14
140,1,0.0,-50.0,50,2025-06-06 19:08:44
140,2,0.0,-50.0,50,2025-06-06 19:08:44
140,3,0.0,-50.0,50,2025-06-06 19:08:44
140,4,0.0,-50.0,50,2025-06-06 19:08:44
140,5,0.0,-50.0,50,2025-06-06 19:08:44
140,6,0.0,-50.0,50,2025-06-06 19:08:44
140,7,0.0,-50.0,50,2025-06-06 19:08:44
140,8,0.0,-50.0,50,2025-06-06 19:08:44
140,9,0.0,-50.0,50,2025-06-06 19:08:44
140,10,0.0,-50.0,50,2025-06-06 19:08:44
140,11,0.0,-50.0,50,2025-06-06 19:08:44
140,12,0.0,-50.0,50,2025-06-06 19:08:44
140,13,0.0,-50.0,50,2025-06-06 19:08:44
140,14,0.0,-50.0,50,2025-06-06 19:08:44
140,15,1.0,-31.0,50,2025-06-06 19:08:44
140,16,1.0,-36.0,50,2025-06-06 19:08:44
140,17,0.0,-50.0,50,2025-06-06 19:08:44
140,18,0.0,-50.0,50,2025-06-06 19:08:44
140,19,0.0,-50.0,50,2025-06-06 19:08:44
140,20,0.0,-50.0,50,2025-06-06 19:08:44
149,1,0.0,-50.0,50,2025-06-06 19:13:53
149,2,0.0,-50.0,50,2025-06-06 19:13:53
149,3,0.0,-50.0,50,2025-06-06 19:13:53
149,4,1.0,-32.0,50,2025-06-06 19:13:53
149,5,0.0,-50.0,50,2025-06-06 19:13:53
149,6,0.0,-50.0,50,2025-06-06 19:13:53
149,7,0.0,-50.0,50,2025-06-06 19:13:53
149,8,0.0,-50.0,50,2025-06-06 19:13:53
149,9,0.0,-50.0,50,2025-06-06 19:13:53
149,10,0.0,-50.0,50,2025-06-06 19:13:53
149,11,0.0,-50.0,50,2025-06-06 19:13:53
149,12,0.0,-50.0,50,2025-06-06 19:13:53
149,13,1.0,-33.0,50,2025-06-06 19:13:53
149,14,0.0,-50.0,50,2025-06-06 19:13:53
149,15,0.0,-50.0,50,2025-06-06 19:13:53
149,16,0.0,-50.0,50,2025-06-06 19:13:53
149,17,0.0,-50.0,50,2025-06-06 19:13:53
149,18,0.0,-50.0,50,2025-06-06 19:13:53
149,19,0.0,-50.0,50,2025-06-06 19:13:53
149,20,0.0,-50.0,50,2025-06-06 19:13:53
