epoch,episode_id,success,return,length,timestamp
40,20,0.0,-50.0,50,2025-06-06 20:56:32
50,1,0.0,-50.0,50,2025-06-06 20:59:33
50,2,0.0,-50.0,50,2025-06-06 20:59:33
50,3,0.0,-50.0,50,2025-06-06 20:59:33
50,4,0.0,-50.0,50,2025-06-06 20:59:33
50,5,0.0,-50.0,50,2025-06-06 20:59:33
50,6,0.0,-50.0,50,2025-06-06 20:59:33
50,7,0.0,-50.0,50,2025-06-06 20:59:33
50,8,0.0,-50.0,50,2025-06-06 20:59:33
50,9,0.0,-50.0,50,2025-06-06 20:59:33
50,10,0.0,-50.0,50,2025-06-06 20:59:33
50,11,0.0,-50.0,50,2025-06-06 20:59:33
50,12,0.0,-50.0,50,2025-06-06 20:59:33
50,13,0.0,-50.0,50,2025-06-06 20:59:33
50,14,0.0,-50.0,50,2025-06-06 20:59:33
50,15,0.0,-50.0,50,2025-06-06 20:59:33
50,16,0.0,-50.0,50,2025-06-06 20:59:33
50,17,0.0,-50.0,50,2025-06-06 20:59:33
50,18,0.0,-50.0,50,2025-06-06 20:59:33
50,19,0.0,-50.0,50,2025-06-06 20:59:33
50,20,0.0,-50.0,50,2025-06-06 20:59:33
60,1,0.0,-50.0,50,2025-06-06 21:02:36
60,2,0.0,-50.0,50,2025-06-06 21:02:36
60,3,0.0,-50.0,50,2025-06-06 21:02:36
60,4,0.0,-50.0,50,2025-06-06 21:02:36
60,5,0.0,-50.0,50,2025-06-06 21:02:36
60,6,0.0,-50.0,50,2025-06-06 21:02:36
60,7,0.0,-50.0,50,2025-06-06 21:02:36
60,8,0.0,-50.0,50,2025-06-06 21:02:36
60,9,0.0,-50.0,50,2025-06-06 21:02:36
60,10,0.0,-50.0,50,2025-06-06 21:02:36
60,11,0.0,-50.0,50,2025-06-06 21:02:36
60,12,0.0,-50.0,50,2025-06-06 21:02:36
60,13,0.0,-50.0,50,2025-06-06 21:02:36
60,14,0.0,-50.0,50,2025-06-06 21:02:36
60,15,0.0,-50.0,50,2025-06-06 21:02:36
60,16,0.0,-50.0,50,2025-06-06 21:02:36
60,17,0.0,-50.0,50,2025-06-06 21:02:36
60,18,0.0,-50.0,50,2025-06-06 21:02:36
60,19,0.0,-50.0,50,2025-06-06 21:02:36
60,20,0.0,-50.0,50,2025-06-06 21:02:36
70,1,0.0,-50.0,50,2025-06-06 21:05:39
70,2,0.0,-50.0,50,2025-06-06 21:05:39
70,3,0.0,-50.0,50,2025-06-06 21:05:39
70,4,0.0,-50.0,50,2025-06-06 21:05:39
70,5,0.0,-50.0,50,2025-06-06 21:05:39
70,6,0.0,-50.0,50,2025-06-06 21:05:39
70,7,0.0,-50.0,50,2025-06-06 21:05:39
70,8,0.0,-50.0,50,2025-06-06 21:05:39
70,9,0.0,-50.0,50,2025-06-06 21:05:39
70,10,0.0,-50.0,50,2025-06-06 21:05:39
70,11,0.0,-50.0,50,2025-06-06 21:05:39
70,12,0.0,-50.0,50,2025-06-06 21:05:39
70,13,0.0,-50.0,50,2025-06-06 21:05:39
70,14,0.0,-50.0,50,2025-06-06 21:05:39
70,15,0.0,-50.0,50,2025-06-06 21:05:39
70,16,0.0,-50.0,50,2025-06-06 21:05:39
70,17,0.0,-50.0,50,2025-06-06 21:05:39
70,18,0.0,-50.0,50,2025-06-06 21:05:39
70,19,0.0,-50.0,50,2025-06-06 21:05:39
70,20,0.0,-50.0,50,2025-06-06 21:05:39
80,1,0.0,-50.0,50,2025-06-06 21:08:40
80,2,0.0,-50.0,50,2025-06-06 21:08:40
80,3,0.0,-50.0,50,2025-06-06 21:08:40
80,4,0.0,-50.0,50,2025-06-06 21:08:40
80,5,0.0,-50.0,50,2025-06-06 21:08:40
80,6,0.0,-50.0,50,2025-06-06 21:08:40
80,7,0.0,-50.0,50,2025-06-06 21:08:40
80,8,0.0,-50.0,50,2025-06-06 21:08:40
80,9,0.0,-50.0,50,2025-06-06 21:08:40
80,10,0.0,-50.0,50,2025-06-06 21:08:40
80,11,0.0,-50.0,50,2025-06-06 21:08:40
80,12,0.0,-50.0,50,2025-06-06 21:08:40
80,13,0.0,-50.0,50,2025-06-06 21:08:40
80,14,0.0,-50.0,50,2025-06-06 21:08:40
80,15,0.0,-50.0,50,2025-06-06 21:08:40
80,16,0.0,-50.0,50,2025-06-06 21:08:40
80,17,0.0,-50.0,50,2025-06-06 21:08:40
80,18,0.0,-50.0,50,2025-06-06 21:08:40
80,19,0.0,-50.0,50,2025-06-06 21:08:40
80,20,0.0,-50.0,50,2025-06-06 21:08:40
90,1,0.0,-50.0,50,2025-06-06 21:11:45
90,2,0.0,-50.0,50,2025-06-06 21:11:45
90,3,0.0,-50.0,50,2025-06-06 21:11:45
90,4,0.0,-50.0,50,2025-06-06 21:11:45
90,5,0.0,-50.0,50,2025-06-06 21:11:45
90,6,0.0,-50.0,50,2025-06-06 21:11:45
90,7,0.0,-50.0,50,2025-06-06 21:11:45
90,8,0.0,-50.0,50,2025-06-06 21:11:45
90,9,0.0,-50.0,50,2025-06-06 21:11:45
90,10,0.0,-50.0,50,2025-06-06 21:11:45
90,11,0.0,-50.0,50,2025-06-06 21:11:45
90,12,0.0,-50.0,50,2025-06-06 21:11:45
90,13,0.0,-50.0,50,2025-06-06 21:11:45
90,14,0.0,-50.0,50,2025-06-06 21:11:45
90,15,0.0,-50.0,50,2025-06-06 21:11:45
90,16,0.0,-50.0,50,2025-06-06 21:11:45
90,17,0.0,-50.0,50,2025-06-06 21:11:45
90,18,0.0,-50.0,50,2025-06-06 21:11:45
90,19,0.0,-50.0,50,2025-06-06 21:11:45
90,20,0.0,-50.0,50,2025-06-06 21:11:45
100,1,0.0,-50.0,50,2025-06-06 21:14:51
100,2,0.0,-50.0,50,2025-06-06 21:14:51
100,3,0.0,-50.0,50,2025-06-06 21:14:51
100,4,0.0,-50.0,50,2025-06-06 21:14:51
100,5,0.0,-50.0,50,2025-06-06 21:14:51
100,6,0.0,-50.0,50,2025-06-06 21:14:51
100,7,0.0,-50.0,50,2025-06-06 21:14:51
100,8,0.0,-50.0,50,2025-06-06 21:14:51
100,9,0.0,-50.0,50,2025-06-06 21:14:51
100,10,0.0,-50.0,50,2025-06-06 21:14:51
100,11,0.0,-50.0,50,2025-06-06 21:14:51
100,12,0.0,-50.0,50,2025-06-06 21:14:51
100,13,0.0,-50.0,50,2025-06-06 21:14:51
100,14,0.0,-50.0,50,2025-06-06 21:14:51
100,15,0.0,-50.0,50,2025-06-06 21:14:51
100,16,0.0,-50.0,50,2025-06-06 21:14:51
100,17,0.0,-50.0,50,2025-06-06 21:14:51
100,18,0.0,-50.0,50,2025-06-06 21:14:51
100,19,0.0,-50.0,50,2025-06-06 21:14:51
100,20,0.0,-50.0,50,2025-06-06 21:14:51
110,1,0.0,-50.0,50,2025-06-06 21:17:56
110,2,0.0,-50.0,50,2025-06-06 21:17:56
110,3,0.0,-50.0,50,2025-06-06 21:17:56
